Datum;Temp.;AK;Humidity;AK;Pressure;AK;W.Speed;AK;W.Direct;AK;Rain Vol;AK;W.SpeedV;AK;WSpdMax;AK;0.265;AK;0.290;AK;0.325;AK;0.375;AK;0.425;AK;0.475;AK;0.540;AK;0.615;AK;0.675;AK;0.750;AK;0.900;AK;1.150;AK;1.450;AK;1.800;AK;2.250;AK;2.750;AK;3.250;AK;3.750;AK;4.500;AK;5.750;AK;7.000;AK;8.000;AK;9.250;AK;11.25;AK;13.75;AK;16.25;AK;18.75;AK;22.50;AK;27.50;AK;31.00;AK;34.00;E;NA

Station;548;TAMUQ.AQERT 1
06.06.2017;32.2449;;24.6978;;1002.98;;0.725283;;273.242;;0.0;;0.527611;;6.36444;;23628.1;;20157.7;;11343.8;;4816.04;;1660.28;;865.139;;733.958;;301.042;;134.861;;158.403;;109.236;;90.5555;;57.0833;;71.25;;127.028;;118.458;;44.3056;;34.6806;;57.2083;;41.4167;;19.6667;;9.63889;;9.91667;;9.41667;;4.38889;;2.18056;;1.05556;;1.04167;;0.361111;;0.0694444;;0.0;;
06.06.2017 01:00:00;31.1045;;30.0499;;1002.37;;0.794127;;246.989;;0.0;;0.708922;;8.50789;;32327.3;;25898.9;;14256.7;;6186.81;;2163.06;;1180.56;;1016.74;;453.264;;208.611;;264.236;;182.361;;150.764;;91.7361;;127.639;;222.431;;212.611;;83.8889;;63.6389;;105.389;;70.4583;;33.0;;14.7083;;15.3889;;14.2083;;6.54167;;3.25;;1.61111;;1.0;;0.361111;;0.0555556;;0.0;;
06.06.2017 02:00:00;29.2135;;41.7753;;1002.15;;1.15468;;240.324;;0.0;;1.10238;;7.39429;;28469.8;;24672.6;;14164.6;;6088.33;;2082.15;;1085.56;;919.931;;373.819;;157.014;;181.875;;106.944;;88.1945;;53.2639;;72.2222;;109.722;;103.264;;39.125;;29.8333;;46.8194;;31.25;;13.4306;;6.44444;;6.19444;;6.06944;;2.83333;;1.44444;;0.569444;;0.458333;;0.125;;0.0555556;;0.0;;
06.06.2017 03:00:00;28.4231;;49.0191;;1002.07;;1.21556;;242.533;;0.0;;1.14587;;7.82224;;26459.2;;24063.3;;14176.9;;6174.03;;2127.64;;1091.74;;885.903;;318.819;;122.5;;132.292;;82.5694;;61.5972;;36.0417;;49.0972;;82.2778;;70.9583;;28.6528;;22.7778;;32.6528;;20.9583;;9.52778;;4.22222;;3.16667;;3.19444;;1.54167;;0.555556;;0.194444;;0.208333;;0.0555556;;0.0277778;;0.0;;
06.06.2017 04:00:00;28.1094;;48.5826;;1002.17;;1.20757;;242.868;;0.0;;1.12469;;9.565;;26113.0;;24311.1;;14342.2;;6203.47;;2081.88;;1089.86;;917.639;;330.625;;122.847;;131.806;;78.6806;;61.25;;37.1528;;47.1528;;69.5417;;62.3056;;27.875;;20.0417;;31.3194;;19.2639;;7.84722;;4.43056;;3.23611;;2.84722;;1.22222;;0.569444;;0.208333;;0.0416667;;0.0555555;;0.0277778;;0.0;;
06.06.2017 05:00:00;27.913;;54.9642;;1002.44;;1.39122;;245.218;;0.0;;1.30771;;8.94684;;25612.9;;24265.6;;14516.0;;6342.92;;2157.57;;1146.25;;977.431;;357.222;;128.125;;134.097;;87.2222;;60.9028;;39.0972;;45.9722;;72.9305;;66.5139;;27.0556;;20.7778;;30.0556;;18.1389;;7.90278;;3.81944;;3.25;;2.81944;;1.15278;;0.583333;;0.180556;;0.125;;0.0416667;;0.0;;0.0;;
06.06.2017 06:00:00;28.0176;;58.827;;1002.82;;1.57368;;247.572;;0.0;;1.47251;;11.9797;;28692.6;;27479.2;;16713.2;;7353.68;;2639.24;;1404.03;;1203.82;;428.611;;148.194;;150.417;;89.375;;65.8333;;37.6389;;52.6389;;83.7083;;75.3472;;30.0694;;22.9722;;33.8056;;21.0556;;8.54167;;4.06944;;3.63889;;2.77778;;1.01389;;0.402778;;0.319444;;0.166667;;0.0833333;;0.0138889;;0.0;;
06.06.2017 07:00:00;29.9101;;51.2598;;1003.23;;1.58282;;250.073;;0.0;;1.44907;;13.0773;;29714.5;;28449.0;;17524.7;;7879.31;;2808.33;;1533.82;;1333.4;;460.0;;172.639;;180.556;;110.278;;82.1528;;45.0694;;60.8333;;103.889;;93.7222;;37.5417;;29.0972;;41.5694;;23.9306;;11.1667;;4.13889;;3.59722;;3.20833;;1.36111;;0.666667;;0.222222;;0.208333;;0.0833334;;0.0416667;;0.0;;
06.06.2017 08:00:00;32.3989;;38.2952;;1003.49;;1.59572;;264.321;;0.0;;1.39753;;10.262;;28784.2;;26264.6;;15692.1;;6778.47;;2351.53;;1245.76;;1086.32;;432.014;;179.375;;203.611;;142.431;;110.972;;68.6806;;86.5278;;147.167;;136.264;;52.2222;;40.9444;;64.0;;39.4722;;17.8472;;7.83333;;8.125;;6.86111;;3.33333;;1.93056;;0.805556;;0.930556;;0.180556;;0.138889;;0.0;;
06.06.2017 09:00:00;35.6929;;25.4309;;1003.74;;1.47109;;266.509;;0.0;;1.20171;;12.9164;;24793.6;;22598.8;;13565.8;;5814.86;;1985.9;;1043.4;;908.194;;390.556;;171.667;;201.389;;137.431;;116.25;;65.4861;;75.9028;;132.736;;114.153;;41.2639;;33.4583;;55.3333;;35.0278;;16.2917;;8.27778;;7.86111;;7.11111;;3.58333;;1.94444;;0.819444;;0.75;;0.138889;;0.208333;;0.0;;
06.06.2017 10:00:00;38.287;;18.1506;;1003.94;;1.30447;;286.164;;0.0;;0.880688;;13.3577;;23931.6;;22210.3;;13139.6;;5582.15;;1878.82;;1005.83;;845.903;;344.792;;148.403;;173.056;;117.292;;91.3194;;57.5694;;69.9306;;108.194;;98.3611;;38.8611;;28.4444;;46.625;;32.5;;14.4722;;7.30556;;7.18056;;6.98611;;3.30556;;1.98611;;1.08333;;0.819444;;0.347222;;0.402778;;0.0;;
06.06.2017 11:00:00;39.8914;;15.6147;;1003.75;;1.29621;;293.867;;0.0;;1.02772;;12.9452;;26261.5;;24819.0;;14630.4;;6141.81;;2020.97;;1073.06;;907.708;;366.458;;160.069;;179.028;;122.431;;93.75;;55.625;;62.5;;91.7222;;84.9444;;29.1528;;23.5417;;38.5;;25.3611;;12.3056;;6.23611;;5.70833;;5.43056;;2.52778;;1.38889;;0.791667;;0.833333;;0.166667;;0.208333;;0.0;;
06.06.2017 12:00:00;41.3162;;13.5451;;1003.24;;0.98494;;312.795;;0.0;;0.590901;;13.6075;;26624.7;;24548.3;;14095.5;;5738.4;;1887.64;;965.625;;821.458;;311.25;;135.972;;158.889;;98.125;;87.0139;;47.9167;;68.3333;;111.167;;102.417;;37.625;;28.7917;;48.0;;32.6389;;15.1528;;7.38889;;7.69444;;6.84722;;3.5;;1.75;;0.986111;;1.0;;0.152778;;0.375;;0.0;;
06.06.2017 13:00:00;42.077;;12.3425;;1002.76;;0.650872;;198.974;;0.0;;0.287632;;7.78567;;25570.9;;23531.2;;13400.1;;5372.78;;1721.32;;887.083;;748.889;;286.319;;120.556;;137.778;;88.3333;;72.7083;;43.8194;;59.1667;;96.4583;;80.6806;;31.1667;;22.375;;34.7917;;21.4444;;8.88889;;4.25;;4.18056;;3.375;;1.66667;;0.611111;;0.416667;;0.263889;;0.0555556;;0.0694444;;0.0;;
06.06.2017 14:00:00;42.079;;15.6369;;1002.23;;0.757406;;20.0432;;0.0;;0.379779;;14.922;;59063.4;;57465.0;;31390.8;;11090.6;;3317.08;;1619.24;;1227.29;;395.486;;138.958;;156.111;;98.0555;;74.3055;;41.875;;54.5833;;85.1944;;71.75;;25.5833;;18.0556;;30.5556;;17.2361;;7.05556;;3.95833;;3.27778;;3.01389;;1.38889;;0.555556;;0.236111;;0.208333;;0.0416667;;0.152778;;0.0;;
06.06.2017 15:00:00;40.9336;;16.6226;;1002.04;;0.671624;;31.8254;;0.0;;0.403474;;8.15765;;47184.4;;45951.3;;25187.6;;9229.72;;2864.79;;1400.0;;1087.29;;353.333;;132.014;;149.375;;94.1667;;72.7083;;38.125;;48.125;;76.3333;;62.375;;21.5417;;15.0556;;25.4722;;14.9028;;6.48611;;2.76389;;3.09722;;2.31944;;0.958333;;0.569444;;0.277778;;0.305556;;0.0416667;;0.0694444;;0.0;;
06.06.2017 16:00:00;40.2409;;18.0099;;1001.72;;0.566962;;23.9072;;0.0;;0.308491;;7.07358;;42204.4;;41038.7;;23383.2;;8974.24;;2847.08;;1436.74;;1101.67;;360.069;;131.528;;142.014;;84.7917;;63.0556;;34.8611;;45.0694;;68.6111;;58.1944;;20.4583;;15.5972;;24.8333;;16.0556;;6.40278;;3.06944;;2.55556;;2.69444;;1.18056;;0.694444;;0.513889;;0.194444;;0.0694444;;0.0555555;;0.0;;
06.06.2017 17:00:00;39.907;;17.5471;;1001.76;;0.673694;;158.796;;0.0;;0.329585;;11.1575;;42155.2;;41517.9;;23483.2;;8925.49;;2834.31;;1437.78;;1116.39;;353.681;;130.069;;147.778;;92.6389;;76.7361;;44.5833;;59.7222;;90.9722;;77.5417;;27.1389;;19.625;;31.9722;;19.875;;9.06944;;4.15278;;3.69444;;3.72222;;1.23611;;0.652778;;0.347222;;0.208333;;0.0555556;;0.0138889;;0.0;;
06.06.2017 18:00:00;38.6142;;21.6416;;1001.93;;0.479347;;197.801;;0.0;;0.233149;;8.13263;;39743.9;;38359.2;;22108.0;;8750.56;;2859.51;;1476.04;;1155.35;;391.667;;156.806;;163.958;;106.736;;83.1945;;50.9028;;64.0278;;97.9445;;83.3472;;28.3472;;22.1389;;34.2222;;21.1806;;8.95833;;3.81944;;3.73611;;3.43056;;1.47222;;0.680556;;0.291667;;0.222222;;0.0972222;;0.0416667;;0.0;;
06.06.2017 19:00:00;36.343;;28.4709;;1002.23;;0.674379;;315.096;;0.0;;0.414643;;11.5554;;36742.6;;35471.3;;20800.6;;8457.57;;2802.5;;1454.24;;1139.65;;398.611;;151.597;;155.903;;98.2639;;76.5278;;45.2778;;58.5417;;86.1806;;76.875;;27.3611;;20.5417;;31.8889;;20.2222;;9.48611;;4.30556;;4.47222;;3.72222;;1.68056;;0.888889;;0.486111;;0.458333;;0.0972222;;0.0833333;;0.0;;
06.06.2017 20:00:00;35.4214;;30.086;;1002.77;;0.482967;;18.4438;;0.0;;0.217091;;12.5991;;39961.6;;37743.2;;21986.6;;8984.79;;3018.68;;1590.49;;1230.07;;448.611;;176.667;;197.986;;134.792;;111.528;;64.5139;;82.2917;;140.569;;128.736;;52.125;;39.6111;;58.2639;;38.5694;;17.4583;;7.51389;;7.48611;;7.61111;;3.45833;;1.83333;;1.06944;;0.819444;;0.194444;;0.0972222;;0.0;;
06.06.2017 21:00:00;35.4109;;28.9769;;1003.24;;0.425396;;345.429;;0.0;;0.286268;;5.97876;;39964.2;;37619.5;;21467.0;;8688.05;;2856.46;;1491.6;;1175.07;;417.083;;168.75;;181.389;;120.972;;97.9166;;58.4028;;77.7083;;113.222;;103.833;;43.125;;30.7778;;48.5;;30.1111;;13.0;;5.66667;;5.875;;5.63889;;2.13889;;1.41667;;0.597222;;0.472222;;0.125;;0.0138889;;0.0;;
06.06.2017 22:00:00;34.0508;;39.4825;;1003.54;;0.302208;;159.639;;0.0;;0.176538;;2.16913;;43912.7;;41378.0;;23862.5;;9665.07;;3198.89;;1625.76;;1336.04;;492.569;;188.403;;201.528;;133.681;;93.5417;;53.6111;;65.4167;;107.292;;93.8611;;34.4444;;26.2917;;42.2361;;25.6111;;11.625;;4.65278;;4.81944;;5.01389;;1.68056;;0.847222;;0.527778;;0.625;;0.0833333;;0.0416667;;0.0;;
06.06.2017 23:00:00;34.3289;;34.2187;;1003.51;;0.850705;;296.309;;0.0;;0.631329;;3.70741;;39864.9;;37423.8;;21576.3;;8905.56;;3011.88;;1558.26;;1222.01;;460.347;;171.181;;203.472;;130.139;;104.167;;68.5417;;83.6805;;143.5;;135.125;;56.375;;43.8611;;73.4306;;47.1944;;23.0972;;10.4722;;11.2917;;10.6389;;4.90278;;2.69444;;1.06944;;0.888889;;0.25;;0.138889;;0.0;;
07.06.2017;33.2817;;37.664;;1003.09;;1.00241;;289.051;;0.0;;0.726975;;13.0721;;35440.5;;34484.2;;20792.7;;8997.15;;3119.1;;1594.93;;1291.39;;458.403;;174.236;;189.583;;120.486;;86.0417;;47.5;;67.5;;98.6806;;96.4028;;41.1944;;30.7083;;55.5;;37.1667;;16.9722;;8.73611;;8.05556;;6.90278;;3.52778;;1.98611;;0.902778;;0.611111;;0.194444;;0.0277778;;0.0;;
07.06.2017 01:00:00;33.0446;;35.0572;;1002.43;;0.638966;;305.132;;0.0;;0.356794;;11.0952;;35868.2;;34705.7;;21385.6;;9547.36;;3310.07;;1752.64;;1411.53;;503.819;;205.417;;213.333;;133.75;;104.167;;63.8195;;77.7083;;137.333;;128.417;;51.7639;;39.1389;;66.5278;;44.5972;;21.5833;;10.0833;;10.3611;;9.84722;;4.77778;;2.45833;;1.18056;;1.09722;;0.305556;;0.180556;;0.0;;
07.06.2017 02:00:00;32.8342;;34.9242;;1001.95;;0.561938;;309.631;;0.0;;0.388422;;7.72015;;36027.1;;34404.0;;21352.5;;9667.22;;3439.1;;1796.53;;1456.53;;522.639;;207.292;;237.569;;148.542;;125.0;;70.6944;;97.0139;;163.833;;158.194;;66.1805;;51.125;;83.1111;;58.3194;;27.5556;;12.7778;;13.5;;12.8194;;6.08333;;3.52778;;1.38889;;1.40278;;0.277778;;0.180556;;0.0;;
07.06.2017 03:00:00;32.0965;;41.8484;;1001.9;;0.584123;;303.898;;0.0;;0.411395;;6.80627;;39339.7;;38772.1;;24995.6;;11530.6;;4126.32;;2222.57;;1833.19;;652.917;;226.667;;249.306;;149.306;;114.653;;69.5139;;87.2917;;137.208;;128.056;;53.1111;;39.1389;;63.3472;;40.8611;;18.9722;;7.88889;;9.05556;;7.94444;;4.08333;;2.05556;;1.18056;;0.625;;0.208333;;0.0833333;;0.0;;
07.06.2017 04:00:00;31.9857;;43.2536;;1002.09;;0.67304;;273.343;;0.0;;0.517839;;7.53202;;42437.7;;43190.8;;28704.0;;13555.8;;4980.63;;2705.97;;2238.13;;797.847;;283.125;;273.264;;151.319;;107.708;;63.4722;;78.9583;;133.181;;118.236;;49.75;;36.8194;;59.0694;;36.6944;;16.875;;7.72222;;7.25;;7.02778;;3.15278;;1.5;;0.875;;0.375;;0.194444;;0.0277778;;0.0;;
07.06.2017 05:00:00;31.2805;;47.4662;;1002.27;;0.743548;;295.542;;0.0;;0.546775;;11.7859;;46528.5;;48978.5;;33603.3;;16376.3;;6200.21;;3420.0;;2882.36;;973.75;;314.236;;291.806;;156.875;;104.861;;59.375;;68.4722;;115.056;;105.542;;41.6806;;30.8056;;47.6944;;29.875;;12.6111;;6.44444;;6.59722;;6.27778;;2.93056;;1.68056;;1.20833;;0.555556;;0.0833333;;0.0416667;;0.0138889;;
07.06.2017 06:00:00;31.7794;;43.4659;;1002.67;;0.55735;;275.168;;0.0;;0.367298;;9.62599;;45611.4;;46619.2;;31496.7;;15199.3;;5631.39;;3088.89;;2555.42;;873.194;;293.472;;284.653;;159.722;;114.931;;59.5139;;77.8472;;129.736;;113.403;;45.1389;;35.0833;;54.7083;;34.1806;;16.9167;;7.47222;;8.11111;;7.68056;;4.29167;;2.125;;0.958333;;0.847222;;0.222222;;0.0277778;;0.0;;
07.06.2017 07:00:00;32.7397;;44.4768;;1003.28;;0.92466;;246.306;;0.0;;0.882922;;9.10151;;55593.7;;50715.4;;32058.2;;15073.3;;5560.28;;2979.79;;2462.43;;883.333;;341.389;;368.125;;246.875;;193.403;;120.278;;155.903;;257.944;;253.069;;112.139;;80.7639;;129.25;;85.3194;;40.1806;;19.2778;;20.0;;19.9167;;8.51389;;4.375;;2.44444;;1.91667;;0.694444;;0.166667;;0.0;;
07.06.2017 08:00:00;34.694;;37.143;;1003.81;;0.878478;;266.846;;0.0;;0.69421;;7.07584;;41846.1;;40270.7;;25791.3;;12018.1;;4274.03;;2256.04;;1817.15;;663.056;;263.958;;286.458;;186.319;;149.236;;86.875;;113.819;;176.583;;166.903;;77.125;;54.9861;;83.4028;;52.75;;24.4444;;11.5972;;11.6944;;11.0694;;5.48611;;2.45833;;1.47222;;1.01389;;0.361111;;0.25;;0.0;;
07.06.2017 09:00:00;37.8667;;26.5977;;1003.89;;0.617104;;295.364;;0.0;;0.328552;;11.4804;;43280.2;;39621.4;;24725.6;;11411.5;;4057.5;;2234.65;;1807.15;;683.264;;288.75;;328.819;;236.181;;190.417;;122.847;;162.5;;277.5;;271.333;;116.972;;83.5694;;140.208;;97.7361;;46.9861;;23.1944;;22.8194;;23.4861;;12.1806;;6.5;;3.54167;;3.20833;;0.680556;;0.152778;;0.0;;
07.06.2017 10:00:00;40.6025;;17.0303;;1003.87;;0.841256;;338.997;;0.0;;0.273373;;18.5595;;33909.0;;32476.3;;20360.5;;9137.22;;3175.9;;1720.21;;1387.36;;543.819;;218.958;;233.958;;159.306;;147.083;;81.7361;;110.694;;186.556;;172.944;;65.75;;49.2917;;80.1111;;52.75;;24.2222;;10.9028;;12.9861;;11.3889;;6.04167;;3.18056;;1.36111;;0.930556;;0.416667;;0.125;;0.0;;
07.06.2017 11:00:00;42.7886;;14.2043;;1003.78;;1.00228;;300.613;;0.0;;0.579424;;18.7964;;32960.7;;30311.9;;18672.4;;8295.14;;2897.92;;1572.01;;1301.94;;517.292;;215.486;;269.444;;193.611;;169.236;;103.75;;143.542;;233.319;;219.75;;87.2778;;66.0972;;102.347;;65.9861;;31.4167;;15.2361;;15.2361;;14.5833;;7.13889;;4.625;;2.19444;;2.09722;;0.527778;;0.361111;;0.0;;
07.06.2017 12:00:00;43.9554;;14.9381;;1003.14;;0.874537;;167.814;;0.0;;0.457692;;10.5646;;34223.1;;32070.8;;19646.0;;8575.76;;2961.67;;1577.43;;1307.43;;501.597;;211.528;;261.042;;179.375;;148.681;;98.0556;;130.694;;208.625;;185.667;;72.2639;;52.4444;;81.5417;;50.375;;21.8333;;11.125;;9.97222;;11.4028;;5.09722;;2.69444;;1.63889;;1.01389;;0.444444;;0.319444;;0.0;;
07.06.2017 13:00:00;43.8502;;18.987;;1002.52;;0.837305;;328.821;;0.0;;0.471389;;11.827;;35845.9;;34770.4;;21763.2;;9570.21;;3295.9;;1684.58;;1416.67;;492.431;;204.583;;221.042;;149.028;;128.333;;80.2083;;103.611;;144.222;;130.542;;52.7917;;36.5833;;54.875;;31.7917;;13.3194;;6.47222;;5.98611;;5.06944;;3.08333;;1.15278;;0.708333;;0.472222;;0.194444;;0.0277778;;0.0;;
07.06.2017 14:00:00;40.2328;;33.2893;;1002.05;;0.977761;;39.8526;;0.0;;0.592577;;7.93896;;45387.0;;45011.4;;28127.7;;12248.5;;4130.42;;2175.56;;1780.14;;568.542;;217.083;;241.111;;161.042;;130.833;;86.4583;;117.292;;180.653;;161.472;;70.0;;49.5278;;72.2222;;44.5417;;19.3194;;8.52778;;7.90278;;8.95833;;4.29167;;2.5;;1.68056;;2.05556;;0.638889;;2.65278;;0.0;;
07.06.2017 15:00:00;38.253;;40.0555;;1001.93;;0.723249;;52.3309;;0.0;;0.516968;;6.23069;;50154.9;;51948.6;;33204.2;;14487.2;;4905.69;;2501.39;;1951.6;;573.056;;205.208;;213.056;;140.764;;108.333;;62.9861;;79.7917;;111.944;;98.9028;;39.0139;;27.375;;37.4583;;17.5278;;5.88889;;3.0;;2.41667;;1.65278;;1.05556;;0.5;;0.319444;;0.111111;;0.111111;;0.361111;;0.0;;
07.06.2017 16:00:00;38.6097;;34.6221;;1001.52;;0.581595;;47.4637;;0.0;;0.359577;;5.27225;;45078.4;;46501.0;;29531.9;;12910.8;;4422.85;;2241.53;;1736.04;;516.25;;188.403;;187.778;;123.611;;90.5556;;50.5556;;70.0;;102.319;;85.4306;;33.4861;;22.7083;;31.5833;;17.7778;;7.41667;;2.68056;;2.52778;;2.34722;;1.15278;;0.569444;;0.222222;;0.125;;0.111111;;0.0972222;;0.0;;
07.06.2017 17:00:00;38.6019;;30.127;;1001.46;;0.57694;;54.1047;;0.0;;0.394851;;7.00236;;45068.8;;47167.1;;30308.5;;13236.9;;4475.9;;2296.81;;1807.71;;553.542;;189.653;;203.75;;125.833;;93.4028;;57.2222;;65.2778;;100.389;;89.2361;;32.0;;23.375;;34.9583;;20.1944;;8.80556;;3.875;;3.56944;;3.77778;;1.80556;;0.555556;;0.375;;0.319444;;0.0694444;;0.0277778;;0.0;;
07.06.2017 18:00:00;37.4106;;26.7976;;1001.62;;0.514627;;26.3639;;0.0;;0.294063;;7.36661;;38205.4;;39489.6;;25424.2;;10990.4;;3730.69;;1948.82;;1556.74;;522.569;;191.25;;203.264;;125.972;;102.986;;61.1806;;88.1944;;109.944;;93.8611;;39.0694;;27.6111;;41.5417;;22.3889;;9.38889;;4.0;;4.09722;;3.05556;;1.72222;;0.597222;;0.319444;;0.222222;;0.0833333;;0.0138889;;0.0;;
07.06.2017 19:00:00;36.1836;;28.4817;;1001.82;;0.476531;;180.759;;0.0;;0.224767;;10.3737;;35384.2;;36910.2;;23907.6;;10417.6;;3530.35;;1854.86;;1484.38;;517.361;;186.319;;209.306;;131.875;;102.639;;62.9861;;82.5694;;119.903;;99.5833;;39.6806;;27.3333;;44.4167;;25.5833;;9.63889;;3.90278;;3.93056;;3.06944;;1.40278;;0.722222;;0.291667;;0.194444;;0.0972222;;0.111111;;0.0;;
07.06.2017 20:00:00;35.8979;;27.8412;;1002.17;;0.615549;;295.907;;0.0;;0.425567;;7.87899;;32324.0;;33288.3;;21267.4;;9145.0;;3097.36;;1635.49;;1296.88;;449.236;;177.708;;194.444;;131.667;;107.639;;66.4583;;87.6389;;113.167;;95.2361;;41.6528;;29.3056;;40.9444;;23.8194;;9.26389;;4.375;;4.0;;2.79167;;1.375;;0.541667;;0.291667;;0.236111;;0.0138889;;0.0;;0.0;;
07.06.2017 21:00:00;35.663;;25.1743;;1002.39;;0.524045;;316.345;;0.0;;0.383748;;4.40369;;31674.5;;30794.2;;19267.8;;8383.47;;2850.0;;1558.06;;1283.54;;507.569;;209.444;;252.222;;177.083;;139.236;;90.625;;125.069;;178.417;;164.444;;68.6528;;49.375;;76.2222;;47.4028;;19.4306;;8.94444;;9.08333;;8.83333;;3.75;;2.20833;;1.11111;;0.652778;;0.263889;;0.0277778;;0.0;;
07.06.2017 22:00:00;35.6766;;22.7707;;1002.52;;0.372367;;320.294;;0.0;;0.253967;;7.59645;;34356.3;;30800.6;;18629.0;;8066.67;;2814.1;;1575.9;;1337.43;;535.278;;236.111;;301.389;;217.361;;192.569;;123.819;;172.569;;285.806;;271.569;;118.236;;83.0139;;140.486;;95.9167;;43.5417;;20.8611;;21.2222;;19.9028;;10.3333;;5.15278;;2.73611;;2.02778;;0.486111;;0.236111;;0.0;;
07.06.2017 23:00:00;36.2664;;20.5049;;1002.45;;0.566129;;265.278;;0.0;;0.403113;;8.34021;;32549.6;;30079.1;;18219.2;;7779.72;;2738.06;;1488.96;;1285.42;;533.611;;232.917;;295.903;;204.236;;174.167;;109.236;;145.0;;239.139;;219.694;;90.0139;;67.9444;;108.889;;69.3333;;31.9583;;14.5278;;16.1389;;14.4444;;6.29167;;3.36111;;1.90278;;1.38889;;0.388889;;0.0694444;;0.0;;
08.06.2017;35.7791;;18.7253;;1001.89;;0.643981;;250.943;;0.0;;0.398737;;10.7244;;37727.7;;32506.1;;19330.2;;8374.31;;2980.69;;1677.15;;1495.28;;659.861;;291.806;;389.028;;285.0;;245.0;;150.347;;202.847;;331.806;;313.917;;135.958;;100.653;;167.153;;105.194;;46.5139;;20.7639;;21.625;;18.8611;;8.20833;;3.68056;;1.69444;;1.19444;;0.208333;;0.0694444;;0.0;;
08.06.2017 01:00:00;35.3571;;17.1298;;1001.22;;0.511809;;247.608;;0.0;;0.317436;;10.1492;;38043.1;;33063.2;;19762.4;;8588.82;;3088.75;;1747.15;;1575.07;;693.75;;317.014;;401.944;;286.806;;238.889;;148.264;;201.944;;299.458;;290.583;;128.681;;96.0694;;157.986;;98.875;;46.7778;;21.4583;;20.5278;;18.0694;;7.55556;;3.88889;;1.80556;;1.41667;;0.375;;0.0833333;;0.0;;
08.06.2017 02:00:00;34.3634;;16.8587;;1001.0;;0.278609;;191.863;;0.0;;;;4.49992;;39336.4;;33011.0;;19529.1;;8489.58;;2987.43;;1713.61;;1536.88;;673.542;;312.361;;407.153;;277.569;;245.347;;150.556;;217.778;;343.611;;330.181;;144.375;;104.806;;174.931;;112.681;;51.2083;;21.5694;;22.8056;;18.5556;;7.68056;;3.625;;1.38889;;1.38889;;0.222222;;0.0694444;;0.0;;
08.06.2017 03:00:00;33.4559;;18.7937;;1000.95;;0.247284;;287.327;;0.0;;0.072093;F;7.3979;;36470.5;;31908.3;;18943.9;;8002.22;;2789.58;;1507.85;;1313.06;;529.861;;236.736;;296.111;;217.708;;185.0;;124.028;;168.75;;267.847;;258.042;;106.264;;80.8333;;128.528;;76.8056;;32.0417;;13.8333;;13.6944;;10.6944;;4.56944;;1.98611;;0.805556;;0.5;;0.0833333;;0.0;;0.0;;
08.06.2017 04:00:00;32.7831;;21.2536;;1001.09;;0.383162;;245.889;;0.0;;0.226981;;9.60263;;42758.3;;35901.5;;20896.8;;9029.86;;3121.18;;1732.57;;1535.0;;689.028;;315.486;;384.097;;287.917;;245.069;;155.694;;220.278;;348.833;;336.056;;144.986;;105.958;;170.486;;108.236;;47.4722;;22.3611;;20.8889;;18.5556;;6.91667;;3.41667;;1.51389;;1.16667;;0.166667;;0.0;;0.0;;
08.06.2017 05:00:00;32.5789;;19.2591;;1001.59;;0.560505;;247.728;;0.0;;0.467416;;8.55472;;41496.7;;34987.0;;20500.1;;8786.04;;3079.24;;1685.49;;1497.99;;625.556;;310.833;;378.194;;289.722;;240.347;;157.292;;215.208;;328.972;;313.417;;134.792;;104.167;;159.736;;97.5;;42.0556;;19.5556;;15.5556;;13.3611;;5.16667;;2.13889;;1.06944;;0.569444;;0.0972222;;0.0416667;;0.0;;
08.06.2017 06:00:00;32.6674;;19.3105;;1002.09;;0.601119;;241.088;;0.0;;0.528098;;7.98956;;46346.8;;38708.0;;23145.8;;10225.6;;3607.99;;2019.79;;1833.06;;780.694;;351.181;;450.208;;326.319;;273.542;;180.764;;251.458;;396.042;;378.944;;165.556;;124.625;;194.319;;120.069;;48.9861;;21.8472;;22.0;;15.6528;;6.65278;;2.75;;1.01389;;0.708333;;0.166667;;0.111111;;0.0;;
08.06.2017 07:00:00;34.4139;;19.9304;;1002.58;;0.902047;;247.486;;0.0;;0.84179;;8.03068;;42515.6;;39504.4;;25377.2;;11460.2;;4016.67;;2220.28;;1966.32;;802.292;;320.764;;360.556;;241.944;;205.208;;126.25;;176.528;;291.472;;272.792;;119.778;;90.0972;;143.667;;89.6111;;38.4444;;17.125;;15.7639;;13.3611;;5.77778;;2.69444;;1.15278;;0.916667;;0.111111;;0.0833333;;0.0;;
08.06.2017 08:00:00;36.925;;17.2414;;1003.07;;0.894764;;254.511;;0.0;;0.816823;;6.00221;;41510.6;;41645.5;;28422.0;;13510.5;;4906.11;;2793.4;;2581.74;;1057.15;;394.097;;401.319;;232.292;;182.222;;115.486;;160.417;;222.167;;215.5;;94.8611;;72.7222;;114.861;;72.4306;;31.5556;;14.4861;;12.6528;;10.7778;;4.45833;;2.63889;;1.25;;0.555556;;0.291667;;0.111111;;0.0;;
